CustomerID,ltv_tier,discounted_clv_12m,max_cac_3x,max_cac_1_5x,max_cac_6m_payback
12431,Whales,1565.3440050956713,521.7813350318904,1043.5626700637808,803.958397767589
12432,Whales,1236.7323704177095,412.2441234725698,824.4882469451396,636.380212129636
12433,Whales,3211.6865569485167,1070.5621856495056,2141.1243712990113,1649.64017262973
12434,Mid Value,351.6878582184566,117.22928607281887,234.45857214563773,180.8494490180723
12435,Whales,2534.447796692018,844.8159322306727,1689.6318644613455,1303.2110583291653
12436,Long Tail / Low Value,235.6781123840533,78.55937079468443,157.11874158936885,121.53354053615845
12437,Whales,1297.8535960394777,432.6178653464926,865.2357306929852,666.7367173937926
12438,Whales,2223.247237971595,741.0824126571983,1482.1648253143967,1144.955939106467
12441,Long Tail / Low Value,85.50272633726371,28.500908779087904,57.00181755817581,43.949849395306046
12442,Mid Value,648.6630939991462,216.22103133304873,432.44206266609746,335.5480879484067
12444,Whales,1781.5557209011945,593.8519069670648,1187.7038139341296,916.7402812392093
12445,Mid Value,482.3475283844087,160.78250946146957,321.56501892293915,249.30615383764973
12446,Mid Value,326.29288528805387,108.76429509601796,217.52859019203592,168.44259013308195
12447,Long Tail / Low Value,121.00392851370852,40.33464283790284,80.66928567580568,62.26227565728124
12448,Mid Value,370.59287933390516,123.53095977796839,247.06191955593678,191.38976467038935
12449,Whales,1813.3936402182042,604.4645467394014,1208.9290934788028,932.9859495258016
12450,Long Tail / Low Value,84.2321862342357,28.0773954114119,56.1547908228238,43.357389233777674
12451,Whales,2066.8635435425385,688.9545145141796,1377.909029028359,1061.9972598845845
12452,Mid Value,257.0090613863671,85.66968712878902,171.33937425757804,132.7902624693821
12453,Long Tail / Low Value,191.5696020892572,63.856534029752396,127.71306805950479,98.71925183641348
12454,Mid Value,329.867380617199,109.95579353906633,219.91158707813267,170.29386965745343
12455,Mid Value,272.99457361342496,90.99819120447499,181.99638240894998,140.2936402280446
12456,High Value,1114.340796736095,371.44693224536496,742.8938644907299,572.9658121901753
12457,High Value,683.5640650782649,227.85468835942163,455.70937671884326,351.44977951992354
12458,Mid Value,318.7089393973146,106.23631313243821,212.47262626487642,163.85606242904856
12461,Long Tail / Low Value,202.90605769912747,67.63535256637583,135.27070513275166,104.47168569003148
12462,Mid Value,257.36035533828345,85.78678511276115,171.5735702255223,132.29523013042646
12463,Mid Value,457.5892136785443,152.5297378928481,305.0594757856962,235.28907877056741
12464,Mid Value,323.8425997097279,107.94753323657596,215.89506647315193,166.4019405930163
12465,Mid Value,291.5775367245703,97.19251224152343,194.38502448304686,150.0939067062122
12468,Mid Value,284.1689329801533,94.72297766005109,189.44595532010217,146.06168208652633
12471,Whales,4576.657252213068,1525.552417404356,3051.104834808712,2350.605997555964
12472,Whales,1395.5392908159079,465.17976360530264,930.3595272106053,716.8166987578447
12473,Whales,1700.592324033617,566.8641080112056,1133.7282160224113,874.8535173546495
12474,Whales,2077.8195361029134,692.6065120343045,1385.213024068609,1067.435484506946
12475,Mid Value,338.3507014203384,112.7835671401128,225.5671342802256,174.68771148289585
12476,Whales,1857.53205473267,619.1773515775567,1238.3547031551134,954.1146645645108
12477,Whales,3756.1126599810286,1252.0375533270096,2504.0751066540192,1930.2198387780456
12478,Mid Value,646.4707473033807,215.4902491011269,430.9804982022538,334.41098132718844
12479,Mid Value,565.3083522693072,188.4361174231024,376.8722348462048,292.3191708110634
12480,High Value,860.4503740407614,286.81679134692047,573.6335826938409,442.1041158863317
12481,Whales,1477.8262057639229,492.608735254641,985.217470509282,759.0684801867925
12483,Mid Value,579.2379998485566,193.0793332828522,386.1586665657044,297.57336947499846
12484,High Value,1066.3485911288428,355.44953037628096,710.8990607525619,547.8510624463376
12488,High Value,895.9604931429144,298.6534977143048,597.3069954286096,461.927514414647
12489,Long Tail / Low Value,92.10754732980591,30.70251577660197,61.40503155320394,47.3548442907885
12490,Whales,1360.2643141513283,453.42143805044276,906.8428761008855,698.8384408499903
12491,Mid Value,395.0460716178427,131.68202387261422,263.36404774522845,204.05943765992527
12492,Long Tail / Low Value,184.96640814153292,61.65546938051097,123.31093876102194,95.31784518246634
12493,Long Tail / Low Value,159.41829392486565,53.13943130828855,106.2788626165771,82.03289796207095
12494,Mid Value,340.08625275642333,113.36208425214112,226.72416850428223,174.68871369062285
12497,Mid Value,267.49272209717697,89.164240699059,178.328481398118,137.99790722237526
12498,Long Tail / Low Value,221.80844732271385,73.93614910757128,147.87229821514256,114.41265877927259
12500,Whales,1144.5056035215482,381.50186784051607,763.0037356810321,587.9713597892211
12501,Long Tail / Low Value,92.10016089409082,30.700053631363605,61.40010726272721,47.35103580526166
12502,High Value,1077.2573464412328,359.0857821470776,718.1715642941552,553.5754366687424
12504,Long Tail / Low Value,92.87658875036732,30.958862916789105,61.91772583357821,47.960657471832455
12506,Long Tail / Low Value,125.5868519765532,41.8622839921844,83.7245679843688,64.62794529984335
12507,Mid Value,366.9007172227141,122.30023907423804,244.60047814847607,188.58136967593973
12508,Mid Value,326.2760348504478,108.7586782834826,217.5173565669652,168.4928158597157
12509,Long Tail / Low Value,106.31653690045923,35.43884563348641,70.87769126697282,54.683176944866226
12510,Long Tail / Low Value,168.26887742398148,56.089625807993826,112.17925161598765,86.48389157470366
12512,Long Tail / Low Value,32.92439598393473,10.974798661311576,21.949597322623152,16.982401521619906
12513,Long Tail / Low Value,216.99077900175473,72.33025966725158,144.66051933450316,111.86593992532215
12514,Long Tail / Low Value,111.98540194145107,37.32846731381702,74.65693462763404,57.60801217616458
12515,Long Tail / Low Value,88.2798548780712,29.426618292690403,58.853236585380806,45.38142722840993
12516,Mid Value,657.6568675883019,219.2189558627673,438.4379117255346,338.4874253023812
12517,High Value,907.23070423613,302.41023474537667,604.8204694907533,466.72303404780774
12518,Whales,1358.8747639198805,452.95825463996016,905.9165092799203,699.9296548283494
12519,Mid Value,308.9144161930003,102.97147206433344,205.94294412866688,159.44284976824486
12520,Mid Value,636.4486113679012,212.14953712263375,424.2990742452675,327.1460615706013
12521,Long Tail / Low Value,183.57019954692106,61.19006651564035,122.3801330312807,94.5835418184131
12522,Long Tail / Low Value,215.1148927021328,71.70496423404427,143.40992846808854,111.00438493651075
12523,Mid Value,496.77258980785984,165.59086326928661,331.18172653857323,255.21222975000506
12524,Whales,1258.5227530251047,419.5075843417016,839.0151686834032,646.5682480441448
12526,High Value,835.4826936916431,278.4942312305477,556.9884624610954,430.5567058246551
12527,Long Tail / Low Value,88.34465151642227,29.448217172140758,58.896434344281516,45.39889436932748
12528,Mid Value,484.3002426619837,161.43341422066123,322.86682844132247,248.85585434421535
12530,Mid Value,443.76527232680223,147.92175744226742,295.84351488453484,228.0086921867641
12531,Mid Value,538.7045565327486,179.5681855109162,359.1363710218324,278.5243822746417
12532,Mid Value,433.94780642823025,144.64926880941007,289.29853761882015,224.21898445949387
12534,Long Tail / Low Value,195.59907779351917,65.19969259783973,130.39938519567946,100.8027325305152
12535,Mid Value,303.65594538061566,101.21864846020522,202.43729692041043,156.27558912888276
12536,Whales,11135.463531326637,3711.821177108879,7423.642354217758,5743.571139215363
12538,Mid Value,440.1076381542937,146.70254605143123,293.40509210286245,227.41150358271085
12539,Whales,1354.0639046100591,451.3546348700197,902.7092697400394,695.7380295731317
12540,Whales,3307.9569761101966,1102.6523253700655,2205.304650740131,1699.0642800519486
12541,Mid Value,308.5070892823878,102.83569642746261,205.67139285492522,158.590655872182
12544,Mid Value,404.78558128155777,134.92852709385258,269.85705418770516,209.1062015246716
12545,Mid Value,253.7345191123695,84.5781730374565,169.156346074913,130.47977499036512
12546,Mid Value,650.7296413361485,216.9098804453828,433.8197608907656,335.54825825168825
12547,Long Tail / Low Value,31.289002898790585,10.429667632930196,20.85933526586039,16.086992762461918
12548,Long Tail / Low Value,163.5962564313153,54.532085477105106,109.06417095421021,84.25985832149257
12550,Mid Value,271.74623810394496,90.58207936798165,181.1641587359633,140.19961962925092
12551,Long Tail / Low Value,87.38143194167574,29.127143980558582,58.254287961117164,44.91828115562875
12552,Mid Value,279.81792819736,93.27264273245333,186.54528546490667,144.4484455892814
12553,High Value,894.0750990674901,298.0250330224967,596.0500660449934,459.3330095767941
12556,Mid Value,304.0107620916554,101.33692069721847,202.67384139443695,156.53573133819773
12557,Whales,3416.3059306490954,1138.7686435496985,2277.537287099397,1754.8545373348666
12558,Mid Value,602.7255656252053,200.90852187506843,401.81704375013686,311.72298727331787
12559,Long Tail / Low Value,33.08225561843895,11.02741853947965,22.0548370789593,17.00375451798412
12560,Mid Value,661.1826719219073,220.3942239739691,440.7884479479382,340.42154075318854
12561,Long Tail / Low Value,100.89586653235808,33.63195551078603,67.26391102157206,51.88696698806607
12562,Whales,1587.4265161644714,529.1421720548238,1058.2843441096477,816.5147569651863
12564,Long Tail / Low Value,114.0975538975742,38.03251796585807,76.06503593171614,58.69792060080391
12565,Long Tail / Low Value,105.01732860502335,35.00577620167445,70.0115524033489,54.012938724223716
12566,Mid Value,257.9851977596621,85.99506591988738,171.99013183977476,133.0769949885462
12567,Whales,2126.512149984299,708.8373833280997,1417.6747666561994,1092.234050764821
12569,Whales,1323.2966068523924,441.09886895079745,882.1977379015949,680.195399185196
12571,Mid Value,333.20337724723305,111.06779241574435,222.1355848314887,171.6542125985961
12572,High Value,1004.3662326293623,334.78874420978747,669.5774884195749,518.2725727872985
12573,Long Tail / Low Value,127.95847651340823,42.65282550446941,85.30565100893882,65.85229159577347
12574,Long Tail / Low Value,97.3121777856885,32.437392595229504,64.87478519045901,50.03867008988611
12576,Mid Value,374.5824693330831,124.8608231110277,249.7216462220554,192.49554427279074
12577,Long Tail / Low Value,161.22970286106874,53.743234287022915,107.48646857404583,82.83505473852325
12578,Mid Value,660.0309835127092,220.01032783756975,440.0206556751395,339.21932516685683
12579,Mid Value,274.06612751045617,91.35537583681872,182.71075167363745,141.40048884697148
12580,Long Tail / Low Value,119.74080841410452,39.913602804701505,79.82720560940301,61.6103234048649
12581,Mid Value,390.1024926882872,130.03416422942908,260.06832845885816,201.49791531696823
12582,Long Tail / Low Value,172.83601136832354,57.61200378944118,115.22400757888236,88.85630706788376
12583,Whales,1665.2569303594446,555.0856434531482,1110.1712869062965,855.2732728133464
12584,Mid Value,650.9413741603628,216.98045805345427,433.96091610690854,334.5452495724849
12585,Mid Value,388.6644761641777,129.55482538805924,259.1096507761185,199.72352353966883
12586,Mid Value,516.8298814895878,172.27662716319594,344.5532543263919,267.182732667366
12587,Mid Value,603.6257054808822,201.20856849362738,402.41713698725476,312.18980832032565
12588,Mid Value,391.1906189270211,130.3968729756737,260.7937459513474,202.06172277196157
12589,Mid Value,557.5605170227378,185.85350567424595,371.7070113484919,287.12052248502283
12590,Mid Value,335.5271411742569,111.84238039141896,223.6847607828379,172.62581114821316
12591,Long Tail / Low Value,96.844367338176,32.281455779392,64.562911558784,49.797415038738954
12592,Long Tail / Low Value,164.5554208707949,54.85180695693163,109.70361391386326,84.66037462296848
12593,Long Tail / Low Value,102.0484765554461,34.01615885181537,68.03231770363074,52.48956267841572
12594,High Value,909.0135182309929,303.00450607699764,606.0090121539953,467.02924925518164
12596,Mid Value,252.24013020550447,84.08004340183483,168.16008680366966,129.7324713953206
12597,Whales,1393.4263402196675,464.47544673988915,928.9508934797783,716.3147249815302
12598,High Value,800.5592760325669,266.8530920108556,533.7061840217112,411.43264663600735
12599,Mid Value,278.26095301790434,92.75365100596811,185.50730201193622,142.98823385191804
12600,Mid Value,678.3286497453627,226.10954991512088,452.21909983024176,348.40404687454827
12601,Long Tail / Low Value,128.91952903042488,42.97317634347496,85.94635268694992,66.23800161806479
12602,Mid Value,323.15131156412167,107.71710385470722,215.43420770941444,166.81557205821355
12603,Mid Value,486.7567312339244,162.25224374464148,324.50448748928295,251.5918625128795
12604,Long Tail / Low Value,53.16567311008865,17.721891036696217,35.443782073392434,27.33927455161119
12607,Mid Value,317.9510195084174,105.98367316947247,211.96734633894494,164.122441087234
12609,Mid Value,345.20958057981727,115.06986019327242,230.13972038654484,177.40653651208407
12610,High Value,820.6343849814494,273.5447949938165,547.089589987633,422.56801060827996
12611,Mid Value,342.0122547590301,114.0040849196767,228.0081698393534,176.5842635559757
12612,Mid Value,282.6020069925805,94.20066899752685,188.4013379950537,145.81926759430186
12613,High Value,1021.8154550688691,340.605151689623,681.210303379246,525.2814841931627
12614,Long Tail / Low Value,108.50905004972884,36.16968334990961,72.33936669981922,55.8143275045086
12615,High Value,1020.2475816370724,340.08252721235743,680.1650544247149,525.0444971092143
12616,Mid Value,277.1601431511127,92.38671438370424,184.7734287674085,142.47992085382978
12617,Mid Value,439.51360057680233,146.50453352560078,293.00906705120155,227.1036212836289
12618,Mid Value,486.8866857774707,162.29556192582356,324.5911238516471,251.6592309457312
12619,Whales,1294.9824284811928,431.66080949373094,863.3216189874619,665.6951532807628
12620,Mid Value,465.1725025145051,155.05750083816835,310.1150016763367,239.303413122315
12621,Whales,3437.724467722211,1145.9081559074036,2291.8163118148072,1765.6609261098556
12622,Long Tail / Low Value,125.72908737226197,41.90969579075399,83.81939158150799,64.7013715270654
12623,Long Tail / Low Value,108.8860241630234,36.29534138767446,72.59068277534892,56.00882317860726
12624,Mid Value,309.00916728583246,103.00305576194415,206.0061115238883,159.04946738514997
12625,Mid Value,526.443175239462,175.481058413154,350.962116826308,270.58370688917097
12626,Whales,1679.816994691113,559.938998230371,1119.877996460742,863.0365161274473
12627,Whales,2295.5442393402004,765.1814131134001,1530.3628262268003,1181.6787206169404
12628,Mid Value,598.2619567837504,199.42065226125013,398.84130452250025,308.5328521515446
12630,Whales,1269.741833035166,423.2472776783887,846.4945553567774,655.38044511456
12631,Mid Value,326.42373150725757,108.80791050241919,217.61582100483838,168.51035619524944
12633,Mid Value,457.9692080615036,152.65640268716785,305.3128053743357,235.3897157570594
12635,High Value,1008.5066170702597,336.16887235675324,672.3377447135065,519.2564279391975
12637,Whales,1383.2378950287732,461.0792983429244,922.1585966858488,710.6878652942726
12638,Mid Value,418.47998443007964,139.4933281433599,278.9866562867198,216.20277111039212
12639,Long Tail / Low Value,123.07009982074692,41.02336660691564,82.04673321383127,63.328775068920585
12640,Mid Value,470.749366104804,156.916455368268,313.832910736536,242.66729346160722
12641,Long Tail / Low Value,213.24575916270317,71.08191972090106,142.1638394418021,109.92883786090489
12642,Mid Value,619.5709773934284,206.5236591311428,413.0473182622856,319.2008053069293
12643,High Value,759.8366686204945,253.27888954016484,506.5577790803297,390.38633328190014
12644,Long Tail / Low Value,196.68010318581435,65.56003439527144,131.1200687905429,101.36171318616272
12645,Mid Value,517.361261636226,172.453753878742,344.907507757484,265.85910476708466
12646,Whales,1294.3423826927228,431.4474608975743,862.8949217951485,667.9512546461607
12647,High Value,913.2635963575832,304.42119878586107,608.8423975717221,469.0694536449552
12648,Long Tail / Low Value,172.9616275565575,57.65387585218583,115.30775170437165,89.09988329331071
12649,Long Tail / Low Value,141.655004640141,47.218334880046996,94.43666976009399,72.86650119641884
12650,Mid Value,649.7565922770397,216.5855307590132,433.1710615180264,336.1152561030675
12651,Long Tail / Low Value,92.57828229255128,30.859427430850427,61.718854861700855,47.59756019036477
12652,Long Tail / Low Value,93.32288888796249,31.10762962932083,62.21525925864166,47.98149699569498
12653,High Value,851.5212385757045,283.8404128585682,567.6808257171364,437.74513849916826
12654,Long Tail / Low Value,160.69131140477532,53.56377046825844,107.12754093651688,82.58383653480504
12656,Whales,1562.5059893425603,520.8353297808534,1041.6706595617068,803.4467548055163
12657,High Value,1065.2199072489993,355.0733024163331,710.1466048326662,549.0921930260994
12658,Mid Value,507.5668374106457,169.18894580354856,338.3778916070971,262.3802799740719
12659,Mid Value,438.8872613395021,146.29575377983403,292.59150755966806,226.77899843572436
12660,Mid Value,565.3083522693072,188.4361174231024,376.8722348462048,292.3191708110634
12662,High Value,953.3299484200662,317.7766494733554,635.5532989467108,489.6407710966537
12664,Whales,1299.0687861855536,433.02292872851785,866.0458574570357,667.4381917471404
12665,Long Tail / Low Value,94.98571457369846,31.661904857899486,63.32380971579897,48.83893230381882
12667,Mid Value,323.84099411336615,107.94699803778872,215.89399607557743,167.17275431918907
12668,High Value,1111.3558486577267,370.45194955257557,740.9038991051511,570.9514531063422
12669,High Value,761.3672590437557,253.78908634791856,507.5781726958371,391.4687526418581
12670,High Value,1057.1047787170237,352.36825957234123,704.7365191446825,543.5730507024825
12672,Long Tail / Low Value,93.75291496652763,31.250971655509208,62.501943311018415,48.20323407779994
12673,Long Tail / Low Value,220.71561619843007,73.57187206614336,147.1437441322867,113.4386629577626
12674,High Value,720.4862958330012,240.1620986110004,480.3241972220008,370.5992737716619
12676,Mid Value,277.5488753363,92.51629177876667,185.03258355753334,142.61873214849726
12678,Whales,4806.598972563492,1602.199657521164,3204.399315042328,2468.9882440557526
12679,Long Tail / Low Value,129.50119294288402,43.16706431429467,86.33412862858934,66.5639923731371
12680,Mid Value,454.5208471039297,151.50694903464324,303.0138980692865,234.11664257829545
12681,Whales,3281.9935959006266,1093.9978653002088,2187.9957306004176,1685.6487002180722
12682,Whales,3011.5800401327947,1003.8600133775982,2007.7200267551964,1546.7093928703703
12683,Whales,2182.240129297017,727.4133764323391,1454.8267528646782,1120.8460637113512
12684,High Value,806.4218814026685,268.8072938008895,537.614587601779,414.7246630200512
12685,Whales,1928.2304916832857,642.7434972277618,1285.4869944555237,993.4959755448169
12686,Long Tail / Low Value,84.48900253802937,28.16300084600979,56.32600169201958,43.4273309966888
12688,Long Tail / Low Value,215.57091458542214,71.85697152847405,143.7139430569481,111.13150528671154
12689,High Value,870.4733146291671,290.15777154305573,580.3155430861115,448.38631115153953
12690,Long Tail / Low Value,138.71595882213398,46.238652940711326,92.47730588142265,71.40689416280983
12691,Mid Value,256.49455413713025,85.49818471237676,170.9963694247535,131.76034640522056
12693,Mid Value,248.49194677444507,82.83064892481502,165.66129784963005,127.69114141958937
12694,Mid Value,386.0203854113827,128.67346180379423,257.34692360758845,198.67247724821777
12695,Mid Value,256.21443684061944,85.40481228020649,170.80962456041297,131.78582635856736
12697,Mid Value,392.5828290037979,130.86094300126595,261.7218860025319,202.05005468400333
12700,Whales,1951.2150420105688,650.405014003523,1300.810028007046,1003.5684596811362
12701,Mid Value,330.90307167350585,110.30102389116861,220.60204778233722,170.1904741704771
12702,Mid Value,500.4700064878899,166.8233354959633,333.6466709919266,258.70102441551313
12703,Mid Value,289.7090069151229,96.56966897170764,193.13933794341528,149.49865838788838
12704,High Value,1061.692872333531,353.89762411117704,707.7952482223541,546.2821817373156
12705,Whales,1691.6955601957043,563.8985200652347,1127.7970401304694,868.9713249392295
12707,Long Tail / Low Value,104.07875580386772,34.69291860128924,69.38583720257849,53.52876602378986
12708,Mid Value,681.2724311533469,227.090810384449,454.181620768898,349.9218010465049
12709,Whales,2417.3819471873753,805.7939823957918,1611.5879647915835,1241.6126996157611
12710,Mid Value,255.23654131354513,85.07884710451505,170.1576942090301,131.30863053995296
12712,High Value,1108.3313435939021,369.4437811979674,738.8875623959348,569.2500170799584
12713,High Value,685.321270978719,228.44042365957299,456.88084731914597,354.5625119446064
12714,Whales,1374.157560108146,458.0525200360487,916.1050400720974,706.2235086827443
12715,Long Tail / Low Value,225.46402751845108,75.15467583948369,150.30935167896737,116.24911622736339
12716,Mid Value,433.8306472366683,144.6102157455561,289.2204314911122,223.44596753874507
12717,Mid Value,291.5008984639966,97.16696615466553,194.33393230933106,149.92051348672572
12718,Mid Value,289.58807864666346,96.52935954888783,193.05871909777565,149.43604994448714
12719,Mid Value,659.3787019712038,219.79290065706792,439.58580131413584,340.1167654948754
12720,Whales,1355.2369024195561,451.74563413985203,903.4912682797041,696.0458564800077
12721,High Value,713.018100531652,237.6727001772173,475.3454003544346,366.2812168535205
12722,Mid Value,447.4428406311793,149.14761354372644,298.2952270874529,230.3248397577302
12723,Mid Value,502.03083238866003,167.34361079622002,334.68722159244004,258.8543840981431
12724,Mid Value,310.4563269073693,103.48544230245643,206.97088460491287,159.5183628677166
12725,Long Tail / Low Value,84.53791391505136,28.179304638350455,56.35860927670091,43.45254154459016
12726,High Value,709.6566118690887,236.5522039563629,473.1044079127258,364.5395291048703
12727,High Value,1109.9686705816491,369.9895568605497,739.9791137210995,570.308723920918
12728,Long Tail / Low Value,205.693684465059,68.564561488353,137.129122976706,105.68928200866436
12729,Long Tail / Low Value,215.7254446264601,71.90848154215337,143.81696308430674,111.21143622718441
12731,Whales,4787.574692451498,1595.858230817166,3191.716461634332,2459.057277777257
12732,Long Tail / Low Value,154.31216664318836,51.43738888106279,102.87477776212558,79.46284837852625
12733,Long Tail / Low Value,124.84726337613107,41.615754458710356,83.23150891742071,64.24615241881095
12734,Long Tail / Low Value,88.47084921913894,29.490283073046314,58.98056614609263,45.479889099526815
12735,Long Tail / Low Value,197.31662468488864,65.77220822829621,131.54441645659242,101.40485782648943
12736,Long Tail / Low Value,93.00998339137948,31.00332779712649,62.00665559425298,47.82015404685927
12738,Long Tail / Low Value,84.36160219344026,28.120534064480086,56.24106812896017,43.36166489348076
12739,Long Tail / Low Value,55.35275929370674,18.450919764568912,36.901839529137824,28.528328942285707
12740,Mid Value,309.0595547314,103.01985157713334,206.03970315426668,159.51800654823742
12743,Long Tail / Low Value,199.15915052932863,66.38638350977621,132.77276701955242,102.57603727098677
12744,Whales,6151.203422518236,2050.401140839412,4100.802281678824,3160.567811441164
12747,High Value,1029.2679396020687,343.08931320068956,686.1786264013791,528.6555853147179
12748,Whales,8091.223311454096,2697.074437151365,5394.14887430273,4155.38948960267
12749,Whales,1550.622646947858,516.8742156492859,1033.7484312985719,797.5037047408019
12750,Long Tail / Low Value,197.70711945300684,65.90237315100228,131.80474630200456,101.89277651931525
12752,Mid Value,267.5804953733008,89.19349845776692,178.38699691553384,138.04333951144844
12753,Whales,5262.016112699965,1754.0053708999883,3508.0107417999766,2702.9966991463534
